sap;descricao;unidade;custo_un;normas
404386;TOMADA CONTR GE 0209B3579G001 CAT GEK90;UN;443.16;
404387;TRANSDUTOR TEMP TRAFO LOEFER TDP 150;UN;542.49;
404388;"BOBINA ABERTURA;20,9 OHMS;P/DISJ. 10DHE";UN;0.01;
404389;TRANSDUTOR TEMP TRAFO TOSHIBA TBT100;UN;1144.36;
404390;TRANSDUTOR TEMP TRAFO TOSHIBA TBT100;UN;952.71;
404391;SENSOR TEMP TRAFO TOSHIBA CU10;UN;738.3;
404392;SENSOR TEMP TRAFO TOSHIBA PT 100;UN;793.95;
404393;KIT MONT DELLE ALSTHOM 2000/3150 A ADAP;UN;3277.81;
404394;PRESSOSTATO 4,4BAR DISJ GEC ALSTHOM DEN;UN;19346.66;
404395;TUBO P/SUCÇÃO ÓLEO CHAVE HIII 400,145KV;UN;0.01;
404396;ISOLADOR PEDEST PORC 838,0MM 3200DAN;UN;670.68;
404397;"ISOLADOR;PORCEL.;P/BUCHA AT TR TUSA 3MVA";UN;0.01;
404398;"CONECTOR EMEN RETA PARAF 1V3/4""";UN;273.3;
404399;CHAVE COMUTADORA SELETOR 4 POS;UN;622.83;
404400;"RELÉ REGULADOR TENSÃO;RHGX RAYA;FAB.ASEA";UN;0.01;
404401;"MECANISMO SUSP.;DIR.;CUBÍCULO GE NACION.";UN;0.01;
404402;"MECANISMO SUSP.;ESQ.;CUBÍCULO GE NACION.";UN;0.01;
404403;"MECANISMO OPERAÇÃO HIDR.;CI;P/DJ. FL170";UN;0.01;
404405;"MOTOR ELÉTRICO; 1CV; P/DISJ. KSO, 138 K";UN;652.17;
404406;MOTOR CA INDUCAO D56 4P 1CV;UN;365.0;
404407;"CÂMARA EXT. ARCO;DJ.AM-13,8KV-500MVA-5H";UN;0.01;
404408;"CÂMARA EXT. ARCO;DISJ. AM-13,8KV-750MVA";UN;0.01;
404409;"CÂMARA EXT. ARCO;DJ.AM-13,8KV-500MVA-6H";UN;0.01;
404410;CONECTOR DERIV PARAF T 500MCM/ 500MCM;UN;47.56;
404411;CONECTOR DERIV PARAF T 500MCM/ 250MCM;UN;3.54;
404412;"CONECTOR DERIV PARAF T 1.1/2 ""/ 250MCM";UN;0.01;
404413;GRUPO MOT COMPR BIF 2,0HP 20BAR;UN;19585.28;
404414;"CONECTOR DERIV PARAF T 1.1/2 ""/ 1.1/2 """;UN;267.39;
404415;"CONECTOR DERIV PARAF T 3/4 ""/ 4/0AWG";UN;0.01;
404416;"CONECTOR DERIV PARAF T 2.1/2 ""/ 2.1/2 """;UN;129.5;
404417;"CONECTOR DERIV PARAF T 2.1/2 ""/ 500MCM";UN;658.86;
404418;"CONECTOR DERIV PARAF T 2.1/2 ""/ 1000MCM";UN;692.04;
404419;"CONECTOR DERIV PARAF T 1.1/2 ""/ 4/0AWG";UN;0.01;
404420;REATOR SERIE MONO 15KV 400A 12,5KA/1S F;UN;770.4;
404421;CONECTOR DERIV PARAF T 4/0AWG/ 4/0AWG;UN;38.33;
404422;"CONECTOR DERIV PARAF T 4/0AWG/ 3/4""";UN;0.01;
404423;"CONECTOR DERIV PARAF T 1 ""/ 250MCM";UN;0.01;
404424;"CONECTOR DERIV PARAF T 1250MCM/ 1.1/2 """;UN;99.96;
404425;CONECTOR DERIV PARAF T 500MCM/ 1250MCM;UN;26.84;
404426;CONECTOR DERIV PARAF T 1000MCM/ 500MCM;UN;546.64;
404427;CONECTOR DERIV PARAF T 250MCM/ 4/0AWG;UN;404.84;
404428;"CONECTOR EMEN RETA PARAF 2.1/2""IPS/500M";UN;0.01;
404429;"CONECTOR EMEN RETA PARAF 1.1/2""IPS/1250";UN;0.01;
404430;"CONECTOR DERIV PARAF T 1 ""/ 4/0AWG";UN;425.25;
404431;"CONECTOR EMEN RETA PARAF 1""IPS/500MCM";UN;41.03;
404432;CONECTOR EMEN RETA PARAF 4/0AWG;UN;70.81;
404433;CONECTOR EMEN RETA PARAF 500MCM/4/0AWG;UN;0.01;
404434;JUNTA CJ DISJ SIEMENS MAN SW 8440 PAG 3;UN;2133.61;
404435;"CHAVE ELÉTR. ROT.;2 POS;6NA+; VER 401611";UN;116.03;
404436;CONTATOR CONJ CONT/RELE TELEMECANIQUE L;UN;249.13;
404437;"CONECTOR EMEN RETA PARAF TUBO1""-1""IPS";UN;0.01;
404438;"CONECTOR EMEN RETA PARAF 2.1/2""IPS/1000";UN;0.01;
404439;"CONECTOR TERM PARAF 1.1/2""IPS/BAR 4FUR";UN;872.49;
404440;"CONECTOR SUPORTE FIXO 1""IPS";UN;9.3;
404441;"CONECTOR SUPORTE FIXO 1.1/2"" IPS";UN;0.01;
404442;"CONECTOR SUPORTE FIXO 1.1/2"" IPS";UN;0.01;
404443;"CONECTOR SUPORTE FIXO 2.1/2""IPS";UN;0.01;
404444;"CONECTOR TERM PARAF 1""IPS/BAR 4FUR";UN;0.01;
404445;CONECTOR TERM PARAF 250MCM/BAR 4FUR;UN;339.68;
404446;CONECTOR TERM PARAF 500MCM/BAR 4FUR;UN;302.37;
404447;"CONECTOR SUPORTE FIXO 4""";UN;1590.05;
404448;"CONECTOR SUPORTE FIXO 1.1/2"" IPS";UN;0.01;
404449;"CONECTOR TERM PARAF 2.1/2""IPS/BAR 4FUR";UN;0.01;
404450;"TC;0,6KV;600RM-5A;10L800;JANELA;ALSTHOM";UN;0.01;
404451;"CÂMARA EXTINÇÃO ARCO;DJ.13,8KV-10DHE50M";UN;0.01;
404452;"RADIADOR P/TRANSF. POT. 20MVA;TNSYA-BBC";UN;0.01;
404453;CONECTOR DERIV PARAF ATERR 300MCM/ 500M;UN;0.01;
404454;CONECTOR DERIV PARAF ATERR 300 A 500MCM;UN;16.09;
404455;GRAMPO ATERR 2 CABOS300A500MCM;UN;27.82;
404456;CONECTOR DERIV PARAF PARAL 900-1000MCM/;UN;20.83;
404457;"CONECTOR DERIV PARAF T 1.1/2 ""/ 3/4 """;UN;0.01;
404458;"BLOCO TESTE;SEMI-EMBUTIDO;6 PÓLOS;GE";UN;0.01;
404459;"CONECTOR ADAPT. TERM.;CU;BARRA/PINO 42MM";UN;0.01;
404460;CONECTOR DERIV PARAF PARAL 1000MCM/ 100;UN;713.25;
404461;LUVA TERMOC BAR 15KV 25,8KV;UN;115.54;
404462;"MECANISMO SUSP.;DIR.;CUB.GE NACION.2500A";UN;0.01;
404463;"MECANISMO SUSP.;ESQ.;CUB.GE NACION.2500A";UN;0.01;
404464;"CONECTOR DERIV PARAF T 1.1/2 ""/ 500MCM";UN;0.01;
404465;CONECTOR EMEN RETA PARAF 500MCM/250MCM;UN;10.24;
404466;"BOMBA ÓLEO;ELÉTRICA;2000L/MIN;220V;12,5A";UN;0.01;
404467;CONTATOR CONTROLE VENTIL. TRAFO 30/40MVA;UN;0.01;
404468;BLOCO TERMINAL BAQUEL COB ESTAN 600V 30;UN;187.62;
404469;CHAVE ELÉTR.ROT.P/COMAN.AUTOM.VENTILADOR;UN;0.01;
404470;TRANSFORMADOR CORREN BARRA 200/ 5A;UN;0.01;
404471;"CONECTOR ATERRAM;APOIO DUPLO;CABO 70-120";UN;6.91;
404472;CARTUCHO PORTA FUSV 21KV 100A;UN;104.84;
404473;CONECTOR TERM PARAF 750 A 1000MCM;UN;123.58;
404474;"CONECTOR TERM PARAF 4""/BAR 4 FUR";UN;2022.3;
404475;"CONECTOR ATER;CRUZ;2CABO/HASTE;70-120MM2";UN;31.75;
404476;"FUSÍVEL CARTUCHO;FACA; 149mm;60A;250V";UN;6.72;
404477;"TOMADA CONTROLE;FÊMEA;P/DISJ. AM, GE/CGE";UN;0.01;
404478;"CONECTOR ADAPT TERM;CU;CABO/BARRA;240MM²";UN;8.25;
404479;ELO FUSIV T 25A 500MM;UN;6.6;
404480;ELO FUSIV T 20A 500MM;UN;2.37;
404481;LAMPADA INCANDESC CLARA 130V 6W;UN;3.0;
404482;LAMPADA SINALIZ INCAND 220V;UN;1.23;
404483;"MECANISMO SUSP.;DIR.;CUB.GE USA, 2000A.";UN;0.01;
404484;"MECANISMO SUSP.ESQ.;CUB.GE USA, 2000A.";UN;0.01;
404485;"CABO ELÉTRICO NU CA;954MCM;MAGNOLIA";UN;25.0;
404486;CONECTOR TERM PARAF 4/0-200MCM/3/8-1.1/;UN;0.01;
404487;"TOMADA CONTROLE;SECUNDÁRIA;P/DJ. VB1,GE";UN;0.01;
404488;"INDICADOR MEC. MOLA CARR. DESC.;P/DJ VB1";UN;0.01;
404489;RODA P/DESLOCAMENTO/SUPORTE DISJ. VB1,GE;UN;0.01;
404490;"MICROINTERRUPTOR;52/CLMS;1NA;P/DJ.VB1,GE";UN;0.01;
404491;BARRA ATERRAMENTO C/GUIA P/DISJ. VB1,GE;UN;0.01;
404492;"INTERTRAVAMENTO POSITIVO;P/DISJ. VB1,GE";UN;0.01;
404493;"INTERTRAVAMENTO NEGATIVO;P/DISJ. VB1,GE";UN;0.01;
404494;INDICADOR DESGASTE CONTATO P/DISJ.VB1,GE;UN;0.01;
404495;"INTERTRAVAMENTO;DESC. MOLA FECH.;DJ. VB1";UN;0.01;
404496;CONJUNTO REGULADOR BATENTE P/DJ. VB1,GE;UN;0.01;
404497;"INDICADOR MECÂNICO ABERT.FECH.;P/DJ VB1";UN;0.01;
404498;"CONTATO ELÉT;DESCONEX.;P/BL.15KV LORENZ.";UN;0.01;
404499;MEMBRANA EXP TRAFO;UN;0.01;
404500;MEMBRANA EXP TRAFO;UN;3500.0;
404501;MEMBRANA EXPANSÃO P/TC ATOF/145,SIEMENS;UN;0.01;
404502;MEMBRANA EXPANSÃO P/TC AOT/145,BBC;UN;907.46;
404503;CONTATO MOVEL DISJ SCHNEIDER 9011149B1;UN;0.01;
404504;CHAVE COMUTADORA SELETOR 6 POS;UN;470.0;
404505;"CONECTOR TERM PARAF PIN 2.1/4""/TUB 3""";UN;683.03;
404506;FUSIVEL CART 150MM 80A;UN;2.04;
404507;CHAVE COMUTADORA SELETOR 6 POS;UN;518.0;
404508;BUCHA RESINA VM 17,5KV 1250A 604MM;UN;2539.31;
404509;BUCHA RESINA VM 17,5KV 1250A 575MM;UN;2690.15;
404510;BUCHA RESINA VM 17,5KV 2500A 584MM;UN;2978.53;
404511;CHAVE COMUTADORA SELETOR 3 POS;UN;438.0;
404512;CABO ISOL COBRE PVC RESIST CH PT 1X0,5M;UN;0.66;
404513;"JOGO PEÇAS P/""CADEIRA"" DJ. AM,2000A,GE";UN;0.01;
404514;"JOGO PC P/""CADEIRA"" DJ.AM,1200/2000A,CGE";UN;0.01;
404515;"TC;0,6KV;600/300-5A;10B200;JANELA;FEEDER";UN;0.01;
404516;"TC;0,6KV;600-5ARM;10B200;JANELA;BCAP";UN;0.01;
404517;"TC;0,6KV;3000-5A;10B100;JANELA; FEEDER";UN;0.01;
404518;"TC;0,6KV;3000-5A;10B100;JANELA; BCAP";UN;0.01;
404519;CHAVE COMUTADORA SELETOR 2 POS;UN;129.16;
404520;CHAVE COMUTADORA SELETOR 2 POS;UN;163.11;
404521;CONECTOR DERIV PARAF T 795MCM/ 954MCM;UN;57.63;
404522;"CONECTOR DERIVAÇÃO;""T"";AL;TUBO 1.1/2""IPS";UN;0.01;
404523;"GRAMPO;AÇO/FERRO;PESADO;P/CABO AÇO 7/8""";UN;14.38;
404524;"GRAMPO;AÇO/FERRO;PESADO;P/CABO AÇO 3/4""";UN;13.48;
404525;"CONTADOR OPERAÇÕES;5 DIG.;P/DISJ.3AH";UN;0.01;
404526;INDICADOR ESTADO MECÂNICO MOLA DISJ.3AH;UN;0.01;
404527;"CONTATOR;25A;220V;P/CIRC. BOMBA DISJ.FA1";UN;0.01;
404528;MOTOR UNIVERSAL DISJ KAROLY SZABO 658;UN;513.6;
404529;"CONTATO DESCONEXÃO;FIXO;P/SEC. BLD LOIN";UN;0.01;
404530;MICRO INTERRUPTOR SIEMENS 3SE4206;UN;94.5;
404531;"ACIONAMENTO MOTORIZ.P/SECC.145KV;TIPO CX";UN;0.01;
404532;RELE TEMPOR 8 FUNCOES 1 REV;UN;279.22;
404533;RELE AUX SOBRE SOQUETE IP-50 250VCA 3RE;UN;99.0;
404534;BASE RELE IND MT321125 APARAFUSADO;UN;400.0;
404535;CONTATOR AUX INST 2NA+2NF CONTATOR 125V;UN;430.0;
404536;RELE AUX SOBRE SOQUETE 250VCC/VCA 2NA;UN;0.01;
404537;"GRAMPO CABO LEVE ACO 3/4""";UN;9.4;
404538;"GRAMPO CABO LEVE ACO 7/8""";UN;3.2;
404539;PRESSOSTATO P/DISJ.FL-170, FB1, FA1 E FX;UN;0.01;
404540;"GRAMPO CABO LEVE ACO 5/8""";UN;7.9;
404541;BOMBA OLEO TRAFO SIEMENS 2AR2583;UN;50370.25;
404542;"CHAVE ELÉTRICA ROTATIVA;SB1;P/DISJ.AM";UN;0.01;
404543;"CHAVE ELÉT.ROT.;2POS;4CONT;SB1;P/DISJ.AM";UN;0.01;
404544;CHAVE COMUTADORA ELETR ROTAT 12P;UN;210.51;
404545;"CHAVE ELÉT.ROT.;5POS;9CONT;1,OFF,2,OFF,3";UN;0.01;
404546;"CHAVE ELÉT.ROT;2POS.;NORMAL;BLOQUEADO";UN;0.01;
404547;"CHAVE ELÉT.ROT.;2POS;6CONT;16A;P/DJ.15KV";UN;0.01;
404548;CHAVE COMUTADORA SELETOR 4 POS;UN;380.54;
404549;CHAVE COMUTADORA SELETOR 2 POS;UN;220.0;
404550;CHAVE COMUTADORA SELETOR 3 POS;UN;282.28;
404551;CHAVE COMUTADORA SELETOR 2 POS 1P;UN;87.99;
404552;CHAVE COMUTADORA SELETOR 2 POS;UN;518.22;
404553;CHAVE COMUTADORA SELETOR 2 POS 3P;UN;969.5;
404554;CHAVE COMUTADORA SELETOR 4 POS;UN;334.81;
404555;CHAVE COMUTADORA SELETOR 2 POS;UN;334.81;
404556;"TC;0,6KV;2000-5ARM;BUCHA;P/DISJ. KSO,CGE";UN;0.01;
404557;GAXETA CJ DISJ SIEMENS 4SD1487M00;UN;29329.12;
404558;CONTATOR AUX INST 4NA+4NF CONTATOR 110V;UN;176.0;
404559;DENSIMETRO BLIND WIKA F362097007;UN;20686.66;
404560;CHAVE ELETR ROT DISJ SIEMENS 3SV92 11 C;UN;2953.2;
404561;"PÓLO;34,5KV;2500A;32KA;P/DISJ. ABB,OHB";UN;0.01;
404562;MECANISMO OPERAÇÃO P/DISJ ABB,OHB,36,2KV;UN;0.01;
404563;"RELÉ TEMPO;ELETR.;0-15S;P/DISJS.VA/VAA";UN;92.8;
404564;"CHAVE ELÉT.ROT.;6NA+6NF;20A;P/BL.PV,MPE";UN;492.0;
404565;"RELÉ GÁS;BUCHHOLZ;TC-3;P/TRAFO";UN;0.01;
404566;"MANÔMETRO;0 A 400PSI;P/DISJ. KSO 138KV";UN;58.85;
404567;"MANÔMETRO;0 A 400PSI;P/DISJ. WHSE 138KV";UN;58.85;
404568;"DISJUNTOR BT;TERM.;TRIP.;100A;480V;18KA";UN;411.4;
404569;"DISJUNTOR BT;TERM.;TRIP.;125A;380V;10KA";UN;489.0;
404570;MONITOR TEMPERATURA P/TRANSFORM.POTENCIA;UN;8161.51;
404571;"CONJUNTO CONTATOS P/SEC. SDA;145KV;1250A";UN;3745.01;
404572;KIT ADAPTAÇÃO P/DENSÍMETRO BL. ALSTHOM;UN;21542.67;
404573;"ACIONAMENTO MOTORIZADO;P/SEC. MC-I,145KV";UN;18914.67;
404574;ACUMULADOR ENERGIA  MEC COMUTADORES  M;UN;25667.76;
404575;PARAFUSO ESCARIADO CH DIVERSORA COMUT M;UN;2.98;
404576;"ANEL ""O"" P/  CHAVE DIVERSORA COMUT M";UN;14.56;
404577;"ANEL ""O"" P/  CHAVE DIVERSORA DE COMUT M";UN;77.9;
404578;"ANEL ""O"" P/ CHAVE DIVERSORA COMUT M";UN;20.33;
404579;ACUMULADOR ENERGIA MEC COMUT  MI 501;UN;15604.21;
404580;CARRO SALTO MEC CHAVE COMUTADORA  M;UN;1888.0;
404581;CABO DE CONEXÃO CHAVE DIVERSORA COMUT M;UN;180.19;
404582;LÂMINA CORRENTE CHAVE DIVERSORA COMUT M;UN;52.08;
404583;BUCHA DE AÇO CHAVE DIVERSORA COMUTADOR M;UN;310.47;
404584;EIXO P/ ACUMULADOR ENERGIA COMUTADORES M;UN;270.76;
404585;EIXO P/ ACUMULADOR ENERGIA COMUT  M;UN;384.56;
404586;PINO ACOPL CHAVE DIVERSORA  COMUT  M E H;UN;167.1;
404587;BLINDAGEM POTENCIAL P/ COMUTADOR TIPO M;UN;53.26;
404588;CHAPA DE TRAVA P/ COMUTADORES TIPO M;UN;11.42;
404589;JOGO PECAS CHAVE MIII 300/500 MR-8900417;UN;1264.08;
404590;ACESSÓRIOS CH DIVERSORA  COMUT TIPOS M/H;UN;85.25;
404591;LÂMINA POTENCIAL P/  COMUTADORES TIPOS M;UN;400.71;
404592;CONDUTOR  ISOLAÇÃO L170 P/ COMUT TIPO M;UN;97.34;
404593;CONDUTOR LIGAÇÃO  COMUTADORES TIPOS M;UN;121.45;
404594;CONJ P/ SUPORTES DE  CONTATOS COMUT M;UN;4068.28;
404595;SUPORTES CONTATOS P/ COMUTADOR M500/600;UN;4135.03;
404596;CONJUNTO FIXAÇÃO CORDOALHA COMUT M;UN;12259.18;
404597;CORDOALHA CH DIVERSORA COMUT M500/600;UN;1973.82;
404598;PERFIL BORRACHA P/ PORTA MECANISMO MA7;UN;182.82;
404599;ARO GUARNICAO PLAST COMUT M MR-40182401;UN;8.28;
404600;ARO GUARNIÇÃO PLASTICO P COMUTADORES M;UN;11.08;
404601;TERMINAL TUBULAR METRICO P/ COMUT M;UN;6.09;
404602;"ANEL ""O-RING""  TAMPA COMUTADORES M E H";UN;365.16;
404603;PORCA  AUTOTRAVANTE P COMUT TIPO M;UN;1.12;
404604;JUNTA VEDAÇÃO PARA COMUT TIPO M;UN;89.21;
404605;MOLA ACIONADORA P/COMUT MR MI300 150B;UN;328.99;
404606;MOLA MECANISMO CHAVE DISPERSORA COMUT MR;UN;135.59;
404607;JUNTA VEDAÇÃO CH DIVERSORA COMUT M E H;UN;84.44;
404608;JUNTA VEDAÇÃO P/ TAMPA RELÉ RS 1000;UN;30.05;
404609;JUNTA  TAMPA  RELÉ  RS 1000;UN;115.31;
404610;"BUCHA ELÉTRICA;17KV;2000A;P/DJ.VCPWR CGE";UN;3828.18;
404611;"RESISTOR AQUECIMENTO;150W;127VCA;7""";UN;63.0;
404612;JUNTA DA BASE RELÉ DE GÁS TIPO RS 1000;UN;145.33;
404613;"CHAVE FIM DE CURSO;1NF+2NA;P/DISJ.VA/VAA";UN;357.34;
404614;"RESISTOR AQUECIMENTO;300W;230V;12""";UN;71.0;
404615;CAMARA EXT ARCO CH M3 500 1S MR-7033707;UN;577.95;
404616;PLACA BLINDAGEM CHAVE DIVERSORA COMUT  M;UN;132.06;
404617;BUCHA P/ CARRO SALTO CH DIVERS COMUT M;UN;176.0;
404618;"ANEL ""O""  CHAVE DIVERSORA COMUT M;D E H";UN;5.03;
404619;ALAVANCA FIM CURSO CH DIVERSORA  COMUT M;UN;148.89;
404620;SUPORTE  MOLA CHAVE DIVER  COMUT TIPO D;UN;5788.99;
404621;ACUMULADOR P/ MEC COMUTADOR TIPO D;UN;5524.73;
404622;PARAFUSO ROSCA PARCIAL  CH DIV COMUT D;UN;3.06;
404623;PORCA P/  CHAVE  DIVERSORA  COMUTADOR  D;UN;0.78;
404624;PARAFUSO ESCARIADO CH DIVERSORA COMUT M;UN;6.14;
404625;ARRUELA DENTADA CHAVE DIVERSORA  COMUT D;UN;0.81;
404626;CHAPA TRAVA P/ CHAVE DIVERSORA COMUT  D;UN;3.59;
404627;CHAPA TRAVA  P/ CHAVE DIVERSORA COMUT D;UN;5.56;
404628;MEMBRANA EXPANSÃO P/TP/TPMC/145,BBC;UN;962.28;
404629;ANEL ELASTICO P/ CHAVE DIVERSORA COMUT D;UN;1.14;
404630;ANEL BLOQUEIO CH DIVERSORA COMUT D;UN;1.6;
404631;MOLA AMORTECEDORA CH DIVERSORA COMUT D;UN;26.18;
404632;JUNTA DA TAMPA DE COMUTADORES TIPO D;UN;3479.71;
404633;"ANEL ""O-RING""  CHAVE DIVERSORA COMUT D";UN;208.15;
404634;PARAFUSO ACOPLAM CH DIVERSORA COMUT D;UN;245.81;
404635;TAMPA INFERIOR COMUTADOR TIPO D;UN;653.54;
404636;CHAPA  TRAVA CHAVE DIVERSORA COMUT D;UN;14.59;
404637;CHAPA  TRAVA CHAVE DIVERSORA TIPO D;UN;15.8;
404638;CHAPA  TRAVA CHAVE DIVERSORA COMUT H;UN;18.06;
404639;PARAFUSO BLOQUEIO CH DIVERSORA COMUT D;UN;99.78;
404640;RODA HELICOIDAL CH DIVERSORA COMUT D;UN;6859.22;
404641;MOLA AMORTECEDORA CH DIVERSORA COMUT D;UN;41.08;
404642;JUNTA VEDAÇÃO CHAVE DIVERSORA COMUT D;UN;128.36;
404643;"ANEL ""O""  P/  CHAVE DIVERSORA  COMUT M";UN;93.72;
404644;CHAPA  TRAVA CHAVE DIVERSORA COMUT H;UN;86.24;
404645;ARRUELA CHAVE DIVERSORA COMUTADOR TIPO H;UN;6.64;
404646;CONJ PEÇAS TIPO V  CH  DIVERSORA COMUT H;UN;1002.38;
404647;ANEL O P/  CHAVE DIVERSORA COMUT TIPO H;UN;98.61;
404648;PINO ELASTICO CHAVE DIVERSORA COMUT H;UN;12.97;
404649;PARAFUSO SEXT P/ CH DIVERSORA COMUT H;UN;3.31;
404650;MOLA TRAÇÃO P/ CHAVE DIVERSORA COMUT H;UN;581.87;
404651;PINO CORDOALHA ROSCAVEL COMUTADOR TUSA;UN;115.93;
404652;CUPILHA 3,2X20 P/ MEC  CHAVE COMUT TUSA;UN;2.61;
404653;JUNTA BORRACHA VEDAÇÃO COMUT MR TUSA;UN;103.14;
404654;CORDOALHA ROSCÁVEL CONTATO AUXILIAR TUSA;UN;137.96;
404655;ACUMULADOR DE ENERGIA CUMUTADOR TUSA;UN;6318.38;
404656;MEMBRANA DO COMUTADOR TUSA TIPO ARSD;UN;5003.45;
404657;CUNHA P/ CHAVE DIVERSORA COMUT ARSD TUSA;UN;30.46;
404658;ANEL O- RING CHAVE DIVERSORA COMUT ARSD;UN;800.25;
404659;CUNHA GRANDE P/ MEC CHAVE DIVERSORA ARSD;UN;34.97;
404660;COLETOR CORRENTE +/-  PARA COMUT.  ABB;UN;1521.54;
404661;GAXETA TAMPA SUPERIOR COMUT. UCFRT ABB;UN;365.56;
404662;CONTATO FIXO COMUTADOR ABB TIPO UZERT;UN;1355.55;
404663;COLETOR DE CORRENTE P/ COMUTADOR  UZERT;UN;1942.35;
404664;CONTATO FIXO +/- P/ COMUTADORES  ABB;UN;414.09;
404665;CONTATO MOVEL PRINCIPAL  COMUT  ABB;UN;540.8;
404666;"ISOLADOR SUPORTE;145KV;P/SECCIONADOR SDA";UN;0.01;
404667;CONTATO MOVEL TRANS COMUT UZERT 650;UN;3451.05;
404668;CONTATO MOVEL +/- COMUTADORES  ABB;UN;8613.5;
404669;SUPORTE EIXO PRINCIPAL COMUTADORES  ABB;UN;77.04;
404670;CORREIA PARA COMANDO COMUTADORES ABB;UN;60.12;
404671;ACIONAMENTO RODA GENEVA P/ COMUT ABB;UN;386.17;
404672;EIXO PRINCIPAL CHAVE +/- COMUT  ABB;UN;42.74;
404673;FREIO ACIONIONAMENTO  COMUTADORES  ABB;UN;865.2;
404674;COLETOR DE CORRENTE COMUTADORES ABB;UN;119.16;
404675;CONTATO FIXO DUPLO COMUTADORES  ABB;UN;175.41;
404676;CONTATO FIXO SIMPLES COMUTADORES ABB;UN;137.73;
404677;BLINDAGEM ANTI CORONA COMUTADORES ABB;UN;263.53;
404678;BLINDAGEM ANTI CORONA COMUTADORES ABB;UN;355.46;
404679;CONTATO MÓVEL PRINCIPAL COMUTADORES ABB;UN;2428.28;
404680;CONTATO MOVEL TRANSIÇÃO COMUTADORES ABB;UN;1286.04;
404681;BRAÇO COM CONTATOS MECANISMO COMUT ABB;UN;11944.8;
404682;EIXO COMUM CHAVE +/- COMUTADORES  ABB;UN;289.97;
404683;EIXO DA CHAVE +/- DE COMUTADORES ABB;UN;256.8;
404684;RELÉ DE PRESSÃO COMUT ABB UZERT E UZEDT;UN;4134.23;
404685;PINO E ROLETE DE FREIO COMUTADOR UCFRT;UN;9093.92;
404686;CONJUNTO GAXETAS COMUTADOR  ABB TIPO UZE;UN;675.0;
404687;"CONTATOR AUX. 2NA+2NF P/ DJ VA/VAA;AREVA";UN;590.64;
404688;PERFIL DE BORRACHA;UN;106.52;
404689;PINO MACHO P/ TOMADA SEC. DISJ.VB1;UN;9.7;
404690;BUCHA ELÉTRICA;UN;3148.85;
404691;"CONTADOR OPERAÇÕES MEC. ML18;DISJ.VB1 GE";UN;1336.33;
404692;BOTÃO COMANDO P/ BLINDADA 8BK20;UN;433.18;
404693;TRANSFORMADOR CORREN JANELA 600/ 5A;UN;0.01;
404694;TRANSFORMADOR CORREN JANELA 600/ 5A;UN;645.34;
404695;VENTILADOR P/TRANSFORMADOR WEG 40MVA;UN;0.01;
404696;CAPACITOR POT MON PP 250,0KVAR;UN;1605.0;
404697;CAPACITOR POT MON PP 750 KVAR;UN;5360.0;
404698;"VALVULA ESF B62 FLG 2 """;UN;543.9;
404699;DENSIMETRO GAS SF6 DISJ AREVA 22389018;UN;2920.85;
404700;CHAVE AUX DISJ AREVA 81157003;UN;781.38;
404701;BOBINA ABER/FEC DISJ AREVA 81157003;UN;512.4;
404702;BLINDAGEM ANTI-CORONA COMUTADOR ABB BR27;UN;262.15;
404703;"VALVULA SOLEN 2VIAS 110VCC 1/4 """;UN;202.23;
404704;"VALVULA SOLEN 2VIAS 110VCC 1/4 """;UN;265.02;
404705;PLUG CIRCUITO 3F+T;UN;42.2;
404706;TOMADA CIRCUITO 3F+T;UN;57.75;
404707;TOMADA MULTIPLA-CHUPETA;UN;1958.32;
404715;"CONTATO ELE;ESTAC SUPERIOR";UN;0.16;
404716;"TC;0,6KV;600-5ARM;C200;40KA;EPÓXI;JANELA";UN;0.01;
404717;VALVULA DE ALIVIO DE PRESSÃO;UN;1428.11;
404718;BLINDAGEM ANTI CORONA CL COMUTADORES ABB;UN;984.4;
404719;BLINDAGEM ANTI CORONA DR COMUTADORES ABB;UN;263.22;
404720;EIXO P COMUTADORES ABB;UN;71.69;
404721;EIXO R COMUTADORES ABB;UN;94.84;
404722;"JUNTA CJ DISJ AREVA 81220024; 81220025*";UN;4186.28;
404723;MOTOR UNIVERSAL DISJ AREVA 80100030;UN;2234.23;
404724;TRANSDUTOR TRAFO 0 A 1 MA 160 OMHS;UN;615.25;
404725;TRANSDUTOR TRAFO 0 A 1 MA 200 OMHS;UN;615.25;
404726;TRANSDUTOR TRAFO 0 A 1 MA 320 OMHS;UN;615.25;
404727;MEDIDOR VAZAO OLEO MECAN;UN;12607.5;
404728;CAPACITOR POT MON PP 8900V 250,0 KVAR;UN;2126.61;
404729;CAPACITOR POT MON PP 250,0KVAR;UN;1712.0;
404730;CAPACITOR POT MON PP 8900V 750KVAR;UN;4624.54;
404731;CONECTOR AREVA T&D BRASIL F602536031;UN;43000.0;
404732;TOMADA CONTR HARTING PM 23001;UN;133.15;
404733;CONTATO CHAVE SECCIONADORA;UN;1365.83;
404734;MOTOR CC P/CHAVE SECCIONADORA;UN;2672.65;
404735;"TOMADA;FEMEA;;P/CUBICULO;HARTING,PM23101";UN;133.15;
404736;"CONECTOR TERMINAL; 2.1/2""IPS/BAR 4FUR";UN;134.82;
404737;CONECTOR TERMINAL  ADAPT RETO;UN;174.14;
404738;CONECTOR TERMINAL PINO A CABO;UN;370.76;
